filename	acq_time	operator	randstr
anat/sub-10644sp_T1w.nii.gz	1923-09-15T13:13:20.275000	tubric	c6ff5ce5
fmap/sub-10644sp_acq-bold_run-1_magnitude1.nii.gz	1923-09-15T13:18:39.890000	tubric	bd47c8d0
fmap/sub-10644sp_acq-bold_run-1_magnitude2.nii.gz	1923-09-15T13:18:39.890000	tubric	bd47c8d0
fmap/sub-10644sp_acq-bold_run-1_phasediff.nii.gz	1923-09-15T13:18:40.537500	tubric	7c6cfd85
func/sub-10644sp_task-sharedreward_acq-mb3me1fa50_part-mag_sbref.nii.gz	1923-09-15T13:25:20.205000	tubric	44b7a401
func/sub-10644sp_task-sharedreward_acq-mb3me1fa50_part-phase_sbref.nii.gz	1923-09-15T13:25:20.205000	tubric	44b7a401
func/sub-10644sp_task-sharedreward_acq-mb3me1fa50_bold.nii.gz	1923-09-15T13:25:24.847500	tubric	6c6f7831
func/sub-10644sp_task-sharedreward_acq-mb3me3_echo-1_part-mag_sbref.nii.gz	1923-09-15T13:34:30.042500	tubric	07007e9d
func/sub-10644sp_task-sharedreward_acq-mb3me3_echo-1_part-phase_sbref.nii.gz	1923-09-15T13:34:30.042500	tubric	07007e9d
func/sub-10644sp_task-sharedreward_acq-mb3me3_echo-2_part-mag_sbref.nii.gz	1923-09-15T13:34:30.042500	tubric	07007e9d
func/sub-10644sp_task-sharedreward_acq-mb3me3_echo-2_part-phase_sbref.nii.gz	1923-09-15T13:34:30.042500	tubric	07007e9d
func/sub-10644sp_task-sharedreward_acq-mb3me3_echo-3_part-mag_sbref.nii.gz	1923-09-15T13:34:30.042500	tubric	07007e9d
func/sub-10644sp_task-sharedreward_acq-mb3me3_echo-3_part-phase_sbref.nii.gz	1923-09-15T13:34:30.042500	tubric	07007e9d
func/sub-10644sp_task-sharedreward_acq-mb3me3_echo-1_part-mag_bold.nii.gz	1923-09-15T13:34:34.927500	tubric	f4f90be5
func/sub-10644sp_task-sharedreward_acq-mb3me3_echo-1_part-phase_bold.nii.gz	1923-09-15T13:34:34.927500	tubric	9e527cf9
func/sub-10644sp_task-sharedreward_acq-mb3me3_echo-2_part-mag_bold.nii.gz	1923-09-15T13:34:34.927500	tubric	f4f90be5
func/sub-10644sp_task-sharedreward_acq-mb3me3_echo-2_part-phase_bold.nii.gz	1923-09-15T13:34:34.927500	tubric	9e527cf9
func/sub-10644sp_task-sharedreward_acq-mb3me3_echo-3_part-mag_bold.nii.gz	1923-09-15T13:34:34.927500	tubric	f4f90be5
func/sub-10644sp_task-sharedreward_acq-mb3me3_echo-3_part-phase_bold.nii.gz	1923-09-15T13:34:34.927500	tubric	9e527cf9
func/sub-10644sp_task-sharedreward_acq-mb3me3ip0_echo-1_part-mag_sbref.nii.gz	1923-09-15T13:42:52.585000	tubric	b5e2a588
func/sub-10644sp_task-sharedreward_acq-mb3me3ip0_echo-1_part-phase_sbref.nii.gz	1923-09-15T13:42:52.585000	tubric	b5e2a588
func/sub-10644sp_task-sharedreward_acq-mb3me3ip0_echo-2_part-mag_sbref.nii.gz	1923-09-15T13:42:52.585000	tubric	b5e2a588
func/sub-10644sp_task-sharedreward_acq-mb3me3ip0_echo-2_part-phase_sbref.nii.gz	1923-09-15T13:42:52.585000	tubric	b5e2a588
func/sub-10644sp_task-sharedreward_acq-mb3me3ip0_echo-3_part-mag_sbref.nii.gz	1923-09-15T13:42:52.585000	tubric	b5e2a588
func/sub-10644sp_task-sharedreward_acq-mb3me3ip0_echo-3_part-phase_sbref.nii.gz	1923-09-15T13:42:52.585000	tubric	b5e2a588
func/sub-10644sp_task-sharedreward_acq-mb3me3ip0_echo-1_part-mag_bold.nii.gz	1923-09-15T13:42:58.535000	tubric	f467b2dd
func/sub-10644sp_task-sharedreward_acq-mb3me3ip0_echo-1_part-phase_bold.nii.gz	1923-09-15T13:42:58.535000	tubric	cece2bce
func/sub-10644sp_task-sharedreward_acq-mb3me3ip0_echo-2_part-mag_bold.nii.gz	1923-09-15T13:42:58.535000	tubric	f467b2dd
func/sub-10644sp_task-sharedreward_acq-mb3me3ip0_echo-2_part-phase_bold.nii.gz	1923-09-15T13:42:58.535000	tubric	cece2bce
func/sub-10644sp_task-sharedreward_acq-mb3me3ip0_echo-3_part-mag_bold.nii.gz	1923-09-15T13:42:58.535000	tubric	f467b2dd
func/sub-10644sp_task-sharedreward_acq-mb3me3ip0_echo-3_part-phase_bold.nii.gz	1923-09-15T13:42:58.535000	tubric	cece2bce
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-1_part-mag_sbref.nii.gz	1923-09-15T13:52:04.065000	tubric	1e14bd5b
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-1_part-phase_sbref.nii.gz	1923-09-15T13:52:04.065000	tubric	1e14bd5b
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-2_part-mag_sbref.nii.gz	1923-09-15T13:52:04.065000	tubric	1e14bd5b
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-2_part-phase_sbref.nii.gz	1923-09-15T13:52:04.065000	tubric	1e14bd5b
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-3_part-mag_sbref.nii.gz	1923-09-15T13:52:04.065000	tubric	1e14bd5b
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-3_part-phase_sbref.nii.gz	1923-09-15T13:52:04.065000	tubric	1e14bd5b
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-4_part-mag_sbref.nii.gz	1923-09-15T13:52:04.065000	tubric	1e14bd5b
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-4_part-phase_sbref.nii.gz	1923-09-15T13:52:04.065000	tubric	1e14bd5b
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-1_part-mag_bold.nii.gz	1923-09-15T13:52:08.950000	tubric	89dbfe6c
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-1_part-phase_bold.nii.gz	1923-09-15T13:52:08.950000	tubric	29b120dc
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-2_part-mag_bold.nii.gz	1923-09-15T13:52:08.950000	tubric	89dbfe6c
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-2_part-phase_bold.nii.gz	1923-09-15T13:52:08.950000	tubric	29b120dc
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-3_part-mag_bold.nii.gz	1923-09-15T13:52:08.950000	tubric	89dbfe6c
func/sub-10644sp_task-sharedreward_acq-mb3me4_echo-3_part-phase_bold.nii.gz	1923-09-15T13:52:08.950000	tubric	29b120dc
